user_id,converted,cnt_checkout_started,cnt_course_detail_viewed,cnt_course_searched,cnt_lesson_completed,cnt_lesson_started,cnt_page_viewed,cnt_plan_selected,cnt_pricing_page_viewed,cnt_quiz_submitted,cnt_session_started,cnt_subscribe,total_study_minutes,avg_session_minutes,session_count,done_checkout_started,done_lesson_completed,done_onboarding_completed,done_plan_selected,done_quiz_submitted,done_subscribe
U-12590,1,1.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,0.0,4.0,0.0,34.733333333333334,8.683333333333334,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12591,1,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,0.0,32.36666666666667,8.091666666666667,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12593,0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,21.06666666666667,10.533333333333335,2.0,0.0,1.0,0.0,1.0,1.0,0.0
U-12594,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,11.25,11.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12595,0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,14.8,4.933333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12596,1,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.683333333333334,4.683333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12597,0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,3.0,0.0,23.216666666666665,7.738888888888888,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12598,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.133333333333333,4.066666666666666,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12599,0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,18.983333333333334,6.327777777777778,3.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12600,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,7.983333333333333,3.9916666666666667,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12601,0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,11.833333333333334,11.833333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12602,0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,18.55,9.275,2.0,1.0,0.0,1.0,1.0,0.0,0.0
U-12603,0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,12.533333333333335,6.2666666666666675,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12604,1,0.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,17.933333333333334,8.966666666666667,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12605,0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,26.133333333333333,6.533333333333333,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12606,0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,2.0,1.0,4.0,0.0,29.25,7.3125,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12607,0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,18.833333333333332,6.277777777777778,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12608,1,0.0,2.0,0.0,3.0,3.0,5.0,1.0,1.0,0.0,5.0,0.0,34.983333333333334,6.996666666666667,5.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12609,0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,11.35,11.35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12610,1,0.0,2.0,0.0,1.0,2.0,8.0,1.0,1.0,0.0,4.0,0.0,26.766666666666666,6.691666666666666,4.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12611,0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,15.366666666666667,5.122222222222223,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12612,1,1.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,15.066666666666666,7.533333333333333,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12613,0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,22.53333333333333,11.266666666666666,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12614,0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.15,10.15,1.0,0.0,1.0,0.0,0.0,1.0,0.0
U-12615,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.133333333333333,3.0666666666666664,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12616,0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,9.45,9.45,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12617,1,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,8.933333333333334,8.933333333333334,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12618,0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,16.766666666666666,5.588888888888889,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12620,0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,29.349999999999998,9.783333333333333,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12621,1,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,10.733333333333333,5.366666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12622,0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,0.0,5.0,0.0,36.35,7.2700000000000005,5.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12623,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,12.25,6.125,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12624,0,2.0,1.0,1.0,3.0,3.0,8.0,2.0,2.0,1.0,5.0,0.0,43.8,8.76,5.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12625,0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,22.366666666666667,11.183333333333334,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12626,0,0.0,1.0,0.0,4.0,4.0,9.0,2.0,2.0,0.0,5.0,0.0,42.83333333333333,8.566666666666666,5.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12627,0,1.0,0.0,1.0,3.0,4.0,6.0,1.0,2.0,0.0,3.0,0.0,35.11666666666667,11.705555555555556,3.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12628,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,7.283333333333333,3.6416666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12629,1,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,17.383333333333333,8.691666666666666,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12630,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0833333333333335,3.0833333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12631,0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,0.0,39.5,9.875,4.0,0.0,1.0,1.0,1.0,1.0,0.0
U-12632,0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,29.016666666666666,7.254166666666666,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12633,1,1.0,3.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,3.0,0.0,30.833333333333332,10.277777777777777,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12634,0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,21.233333333333334,10.616666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12635,1,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,11.783333333333333,5.891666666666667,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12636,0,0.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,4.0,0.0,27.833333333333336,6.958333333333334,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12637,0,0.0,4.0,0.0,5.0,5.0,6.0,1.0,1.0,0.0,5.0,0.0,41.71666666666667,8.343333333333334,5.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12638,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.9833333333333334,3.9833333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12639,0,0.0,3.0,1.0,4.0,4.0,7.0,1.0,4.0,0.0,5.0,0.0,55.7,11.14,5.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12640,0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,0.0,4.0,0.0,32.666666666666664,8.166666666666666,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12641,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.516666666666667,7.516666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12642,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,12.65,6.325,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12643,0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,18.616666666666667,6.205555555555556,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12644,1,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,11.266666666666666,2.8166666666666664,4.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12645,0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,19.049999999999997,9.524999999999999,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12646,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.233333333333333,11.233333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12647,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12648,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.2,7.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0
U-12649,0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,14.383333333333333,7.191666666666666,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12650,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.366666666666666,5.366666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12651,1,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,16.5,8.25,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12652,0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,25.066666666666666,5.013333333333334,5.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12653,1,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,16.45,5.483333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12654,0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,14.716666666666667,7.358333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12655,0,0.0,1.0,0.0,4.0,5.0,5.0,0.0,3.0,1.0,4.0,0.0,40.78333333333333,10.195833333333333,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12656,1,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,11.15,5.575,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12657,1,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,15.466666666666669,7.733333333333334,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12658,0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,14.966666666666665,7.4833333333333325,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12660,0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,15.466666666666667,7.733333333333333,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12661,0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,14.916666666666668,7.458333333333334,2.0,1.0,0.0,1.0,1.0,0.0,0.0
U-12662,0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,5.966666666666667,5.966666666666667,1.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12663,0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,1.0,0.0,3.0,0.0,28.833333333333336,9.611111111111112,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12664,1,0.0,3.0,1.0,3.0,3.0,5.0,0.0,2.0,1.0,4.0,0.0,32.233333333333334,8.058333333333334,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12665,0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,11.95,5.975,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12666,1,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,13.55,6.775,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12667,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,10.45,5.225,2.0,0.0,0.0,0.0,1.0,0.0,0.0
U-12668,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11.483333333333333,11.483333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12669,0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,19.65,6.55,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12670,0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,11.8,5.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12671,0,0.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,34.733333333333334,11.577777777777778,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12672,0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,15.850000000000001,5.283333333333334,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12673,1,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,12.483333333333333,6.241666666666666,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12674,0,0.0,2.0,0.0,3.0,4.0,5.0,0.0,2.0,0.0,5.0,0.0,26.683333333333334,5.336666666666667,5.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12675,1,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,11.3,11.3,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12676,1,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,11.033333333333335,5.5166666666666675,2.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12678,0,0.0,1.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,36.6,6.1000000000000005,6.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12679,0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,24.133333333333333,12.066666666666666,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12680,0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,21.25,7.083333333333333,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12681,0,0.0,2.0,0.0,3.0,3.0,6.0,3.0,4.0,1.0,5.0,0.0,37.46666666666667,7.493333333333334,5.0,0.0,1.0,1.0,1.0,1.0,0.0
U-12682,1,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,20.566666666666666,10.283333333333333,2.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12683,0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,18.28333333333333,9.141666666666666,2.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12685,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.95,6.95,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12686,0,0.0,2.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,6.0,0.0,34.33333333333333,5.722222222222221,6.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12687,0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,15.166666666666666,7.583333333333333,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12688,1,0.0,2.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,34.86666666666667,8.716666666666667,4.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12689,0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0,4.0,0.0,25.566666666666666,6.391666666666667,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12690,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12691,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.433333333333334,8.433333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
U-12692,0,0.0,3.0,2.0,5.0,5.0,8.0,1.0,2.0,0.0,7.0,0.0,52.41666666666667,7.488095238095239,7.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12693,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.916666666666667,7.916666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.0
U-12694,1,0.0,2.0,1.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,0.0,31.06666666666667,7.7666666666666675,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12695,1,0.0,2.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,4.0,0.0,37.81666666666666,9.454166666666666,4.0,0.0,1.0,0.0,0.0,1.0,0.0
U-12696,0,0.0,2.0,0.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,0.0,17.983333333333334,5.9944444444444445,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12697,1,0.0,3.0,0.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0,0.0,44.349999999999994,8.87,5.0,0.0,1.0,1.0,1.0,1.0,0.0
U-12698,1,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,14.55,14.55,1.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12699,1,1.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0,0.0,3.0,0.0,28.6,9.533333333333333,3.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12700,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.15,3.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12701,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,10.25,5.125,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12702,1,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,18.733333333333334,9.366666666666667,2.0,0.0,1.0,1.0,1.0,0.0,0.0
U-12703,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,10.366666666666667,5.183333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12704,1,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,13.366666666666667,4.455555555555556,3.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12705,0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,14.316666666666666,14.316666666666666,1.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12706,1,0.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,27.833333333333332,9.277777777777777,3.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12707,0,0.0,3.0,0.0,2.0,2.0,5.0,3.0,3.0,0.0,4.0,0.0,39.96666666666667,9.991666666666667,4.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12708,0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,17.25,8.625,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12709,1,1.0,1.0,3.0,2.0,2.0,6.0,1.0,1.0,0.0,5.0,0.0,40.6,8.120000000000001,5.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12710,0,0.0,3.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,27.366666666666667,6.841666666666667,4.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12711,1,1.0,2.0,1.0,4.0,4.0,7.0,2.0,3.0,0.0,5.0,0.0,48.78333333333333,9.756666666666666,5.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12712,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.783333333333333,7.783333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12713,0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,15.416666666666668,5.138888888888889,3.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12714,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12715,1,0.0,0.0,1.0,5.0,4.0,4.0,0.0,0.0,1.0,3.0,0.0,22.716666666666665,7.572222222222222,3.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12716,1,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,26.049999999999997,8.683333333333332,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12717,0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,20.3,10.15,2.0,0.0,1.0,1.0,0.0,1.0,0.0
U-12718,0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,0.0,25.566666666666666,6.391666666666667,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12719,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.133333333333334,4.133333333333334,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12720,1,1.0,2.0,1.0,3.0,3.0,8.0,2.0,2.0,1.0,2.0,0.0,44.766666666666666,22.383333333333333,2.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12721,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.1333333333333333,3.1333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12722,0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,23.733333333333334,7.911111111111111,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12723,1,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,0.0,4.0,0.0,35.46666666666667,8.866666666666667,4.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12724,0,0.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,4.0,0.0,27.85,6.9625,4.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12725,1,1.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,0.0,4.0,0.0,38.166666666666664,9.541666666666666,4.0,1.0,1.0,0.0,1.0,0.0,0.0
U-12726,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12727,0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.783333333333333,6.783333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12728,0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,7.25,3.625,2.0,0.0,0.0,1.0,0.0,0.0,0.0
U-12729,0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,20.683333333333334,10.341666666666667,2.0,1.0,1.0,1.0,1.0,0.0,0.0
U-12730,0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,18.733333333333334,6.2444444444444445,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12731,0,0.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,20.8,6.933333333333334,3.0,0.0,1.0,0.0,0.0,0.0,0.0
U-12732,0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,10.983333333333334,5.491666666666667,2.0,0.0,0.0,1.0,1.0,0.0,0.0
U-12733,0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,16.566666666666666,8.283333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0
U-12734,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,17.216666666666665,17.216666666666665,1.0,0.0,1.0,0.0,1.0,0.0,0.0
U-12735,1,1.0,0.0,2.0,3.0,4.0,6.0,1.0,1.0,1.0,5.0,0.0,36.83333333333333,7.366666666666665,5.0,1.0,1.0,1.0,1.0,1.0,0.0
U-12736,0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,17.3,8.65,2.0,0.0,1.0,1.0,0.0,0.0,0.0
U-12737,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.25,7.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0
